vram,name,size_bytes,status,callers,subsystem
0x001F1AA0,func_001F1AA0,808,undecompiled,0,fx_render
0x001F1DD0,func_001F1DD0,400,undecompiled,1,fx_render
0x001F1F60,func_001F1F60,2408,undecompiled,0,fx_render
0x001F28D0,func_001F28D0,708,undecompiled,0,fx_render
0x001F2BA0,func_001F2BA0,740,undecompiled,0,fx_render
0x001F2E90,func_001F2E90,244,undecompiled,1,fx_render
0x001F2F90,func_001F2F90,940,undecompiled,2,fx_render
0x001F3340,func_001F3340,728,undecompiled,2,fx_render
0x001F3620,func_001F3620,2060,undecompiled,3,fx_render
0x001F3E30,func_001F3E30,364,undecompiled,3,fx_render
0x001F3FA0,func_001F3FA0,100,undecompiled,1,fx_render
0x001F4010,func_001F4010,168,undecompiled,5,fx_render
0x001F40C0,func_001F40C0,200,undecompiled,1,fx_render
0x001F4190,func_001F4190,1704,undecompiled,1,fx_render
0x001F4840,func_001F4840,440,undecompiled,0,fx_render
0x001F4A00,func_001F4A00,8,readable,5,fx_render
0x001F4A10,func_001F4A10,480,undecompiled,2,fx_render
0x001F4BF0,func_001F4BF0,200,word,3,fx_render
0x001F4CC0,func_001F4CC0,120,word,1,fx_render
0x001F4D40,func_001F4D40,224,word,2,fx_render
0x001F4E20,func_001F4E20,20,readable,2,fx_render
0x001F4E40,func_001F4E40,244,word,1,fx_render
0x001F4F40,func_001F4F40,72,readable,3,fx_render
0x001F4F90,func_001F4F90,176,undecompiled,1,fx_render
0x001F5040,func_001F5040,1104,undecompiled,0,fx_render
0x001F5490,func_001F5490,68,word,1,fx_render
0x001F54E0,func_001F54E0,348,word,2,fx_render
0x001F5640,func_001F5640,760,undecompiled,1,fx_render
0x001F5940,func_001F5940,732,undecompiled,1,fx_render
0x001F5C20,func_001F5C20,128,word,1,fx_render
0x001F5CA0,func_001F5CA0,700,undecompiled,1,fx_render
0x001F5F60,func_001F5F60,684,undecompiled,1,fx_render
0x001F6210,func_001F6210,1060,undecompiled,1,fx_render
0x001F6640,func_001F6640,164,undecompiled,8,fx_render
0x001F66F0,func_001F66F0,100,word,6,fx_render
0x001F6760,func_001F6760,232,undecompiled,7,fx_render
0x001F6850,func_001F6850,96,readable,2,fx_render
0x001F68B0,func_001F68B0,520,undecompiled,1,fx_render
0x001F6AC0,func_001F6AC0,16,readable,1,fx_render
0x001F6AD0,func_001F6AD0,36,readable,0,fx_render
0x001F6B00,func_001F6B00,36,readable,0,fx_render
0x001F6B30,func_001F6B30,36,readable,0,fx_render
0x001F6B60,func_001F6B60,36,readable,0,fx_render
0x001F6B90,func_001F6B90,12,readable,0,fx_render
0x001F6BA0,func_001F6BA0,12,readable,0,fx_render
0x001F6BB0,func_001F6BB0,424,undecompiled,1,fx_render
0x001F6D60,func_001F6D60,212,undecompiled,2,fx_render
0x001F6E40,func_001F6E40,60,word,2,fx_render
0x001F6E80,func_001F6E80,48,readable,1,fx_render
0x001F6EB0,func_001F6EB0,252,undecompiled,1,fx_render
0x001F6FB0,func_001F6FB0,2048,undecompiled,0,fx_render
0x001F77B0,func_001F77B0,1344,undecompiled,0,fx_render
0x001F7CF0,func_001F7CF0,324,readable,1,fx_render
0x001F7E40,func_001F7E40,1288,undecompiled,0,fx_render
0x001F8350,func_001F8350,1156,undecompiled,0,fx_render
0x001F87E0,func_001F87E0,160,undecompiled,1,fx_render
0x001F8880,func_001F8880,64,word,1,fx_render
0x001F88C0,func_001F88C0,1132,undecompiled,0,fx_render
0x001F8D30,func_001F8D30,976,undecompiled,4,fx_render
0x001F9100,func_001F9100,64,word,3,unknown_03
0x001F9140,func_001F9140,56,word,0,unknown_03
0x001F9180,func_001F9180,60,word,1,unknown_03
0x001F91C0,func_001F91C0,1172,undecompiled,5,unknown_03
0x001F9660,func_001F9660,276,undecompiled,1,unknown_03
0x001F9780,func_001F9780,148,undecompiled,2,unknown_03
0x001F9820,func_001F9820,768,undecompiled,3,unknown_03
0x001F9B20,func_001F9B20,196,undecompiled,1,unknown_03
0x001F9BF0,func_001F9BF0,252,undecompiled,1,unknown_03
0x001F9CF0,func_001F9CF0,988,undecompiled,1,unknown_03
0x001FA0D0,func_001FA0D0,608,undecompiled,1,stream_music
0x001FA330,func_001FA330,564,undecompiled,1,stream_music
0x001FA570,func_001FA570,48,readable,2,stream_music
0x001FA5A0,func_001FA5A0,72,word,2,stream_music
0x001FA5F0,func_001FA5F0,164,undecompiled,1,stream_music
0x001FA6A0,func_001FA6A0,52,word,1,stream_music
0x001FA6E0,sub_O_STREAM_MUSIC_DAT_1,168,undecompiled,1,stream_music
0x001FA790,func_001FA790,808,undecompiled,5,stream_music
0x001FAAC0,func_001FAAC0,140,undecompiled,6,stream_music
0x001FAB50,func_001FAB50,36,readable,3,stream_music
0x001FAB80,func_001FAB80,44,readable,2,stream_music
0x001FABB0,func_001FABB0,52,readable,15,stream_music
0x001FABF0,func_001FABF0,384,undecompiled,3,stream_music
0x001FAD70,func_001FAD70,244,undecompiled,1,stream_music
0x001FAE70,func_001FAE70,344,undecompiled,7,stream_music
0x001FAFD0,func_001FAFD0,216,undecompiled,1,stream_music
0x001FB0B0,func_001FB0B0,16,readable,0,audio
0x001FB0C0,func_001FB0C0,64,readable,0,audio
0x001FB100,func_001FB100,264,undecompiled,2,audio
0x001FB210,func_001FB210,344,undecompiled,2,audio
0x001FB370,func_001FB370,104,undecompiled,4,audio
0x001FB3E0,func_001FB3E0,1316,undecompiled,1,audio
0x001FB910,func_001FB910,212,undecompiled,1,audio
0x001FB9F0,func_001FB9F0,596,undecompiled,47,audio
0x001FBC50,func_001FBC50,252,undecompiled,14,audio
0x001FBD50,func_001FBD50,96,word,215,audio
0x001FBDB0,func_001FBDB0,196,word,1,audio
0x001FBE80,func_001FBE80,196,word,0,audio
0x001FBF50,func_001FBF50,808,undecompiled,5,audio
0x001FC280,func_001FC280,320,undecompiled,1,audio
0x001FC3C0,func_001FC3C0,340,undecompiled,2,audio
0x001FC520,func_001FC520,88,readable,0,audio
0x001FC580,func_001FC580,348,undecompiled,6,audio
0x001FC6E0,func_001FC6E0,140,undecompiled,1,audio
0x001FC770,func_001FC770,64,word,6,audio
0x001FC7B0,func_001FC7B0,512,undecompiled,2,audio
0x001FC9B0,func_001FC9B0,84,readable,6,audio
0x001FCA10,func_001FCA10,380,undecompiled,2,audio
0x001FCB90,func_001FCB90,56,readable,2,audio
0x001FCBD0,func_001FCBD0,608,undecompiled,20,audio
0x001FCE30,func_001FCE30,224,undecompiled,5,audio
0x001FCF10,func_001FCF10,20,readable,9,audio
0x001FCF30,func_001FCF30,44,readable,1,audio
0x001FCF60,func_001FCF60,44,readable,3,audio
0x001FCF90,func_001FCF90,328,undecompiled,1,audio
0x001FD0E0,func_001FD0E0,908,undecompiled,1,audio
0x001FD470,func_001FD470,68,readable,1,audio
0x001FD4C0,func_001FD4C0,180,undecompiled,2,audio
0x001FD580,func_001FD580,280,undecompiled,1,audio
0x001FD6A0,func_001FD6A0,228,undecompiled,1,audio
0x001FD790,func_001FD790,448,undecompiled,1,audio
0x001FD950,func_001FD950,556,undecompiled,1,audio
0x001FDB80,func_001FDB80,548,undecompiled,1,audio
0x001FDDB0,func_001FDDB0,696,undecompiled,1,audio
0x001FE070,func_001FE070,1008,undecompiled,5,stream_cd
0x001FE460,func_001FE460,24,readable,2,stream_cd
0x001FE480,func_001FE480,48,readable,6,stream_cd
0x001FE4B0,func_001FE4B0,24,readable,1,stream_cd
0x001FE4D0,func_001FE4D0,92,word,2,stream_cd
0x001FE530,func_001FE530,292,word,3,stream_cd
0x001FE660,func_001FE660,80,word,1,stream_cd
0x001FE6B0,func_001FE6B0,260,undecompiled,4,stream_cd
0x001FE7C0,func_001FE7C0,260,undecompiled,2,stream_cd
0x001FE8D0,func_001FE8D0,64,word,16,stream_cd
0x001FE910,func_001FE910,8,readable,1,stream_cd
0x001FE920,func_001FE920,124,undecompiled,1,stream_cd
0x001FE9A0,func_001FE9A0,56,readable,18,stream_cd
0x001FE9E0,func_001FE9E0,136,undecompiled,2,stream_cd
0x001FEA70,func_001FEA70,136,undecompiled,2,stream_cd
0x001FEB00,func_001FEB00,136,undecompiled,1,stream_cd
0x001FEB90,func_001FEB90,136,undecompiled,1,stream_cd
0x001FEC20,func_001FEC20,136,undecompiled,5,stream_cd
0x001FECB0,func_001FECB0,132,undecompiled,12,stream_cd
0x001FED40,func_001FED40,136,undecompiled,1,stream_cd
0x001FEDD0,func_001FEDD0,136,undecompiled,1,stream_cd
0x001FEE60,func_001FEE60,268,undecompiled,2,stream_cd
0x001FEF70,func_001FEF70,112,undecompiled,3,stream_cd
0x001FEFE0,func_001FEFE0,72,readable,2,stream_cd
0x001FF030,func_001FF030,72,readable,2,movie
0x001FF080,func_001FF080,76,readable,18,movie
0x001FF0D0,func_001FF0D0,268,undecompiled,0,movie
0x001FF1E0,func_001FF1E0,528,undecompiled,3,movie
0x001FF3F0,func_001FF3F0,412,undecompiled,1,movie
0x001FF590,func_001FF590,668,undecompiled,3,movie
0x001FF830,func_001FF830,1172,undecompiled,1,movie
0x001FFCD0,func_001FFCD0,820,undecompiled,1,movie
0x00200004,func_00200004,852,undecompiled,0,save_memcard
0x00200360,func_00200360,928,undecompiled,1,save_memcard
0x00200700,func_00200700,48,readable,1,save_memcard
0x00200730,func_00200730,68,word,6,save_memcard
0x00200780,func_00200780,168,word,7,save_memcard
0x00200830,func_00200830,96,readable,12,save_memcard
0x00200890,func_00200890,216,readable,3,save_memcard
0x00200970,func_00200970,100,readable,4,save_memcard
0x002009E0,func_002009E0,92,readable,1,save_memcard
0x00200A40,func_00200A40,1472,undecompiled,1,save_memcard
0x00201000,func_00201000,648,undecompiled,0,unknown_04
0x00201290,func_00201290,1156,undecompiled,2,unknown_04
0x00201720,func_00201720,1324,undecompiled,2,unknown_04
0x00201C50,func_00201C50,792,undecompiled,2,unknown_04
0x00201F70,func_00201F70,3116,undecompiled,2,unknown_04
0x00202BA0,func_00202BA0,360,undecompiled,2,unknown_04
0x00202D10,func_00202D10,1452,undecompiled,2,unknown_04
0x002032C0,func_002032C0,144,undecompiled,1,iop_services
0x00203350,func_00203350,260,undecompiled,2,iop_services
0x00203460,func_00203460,88,word,1,iop_services
0x002034C0,func_002034C0,544,undecompiled,1,iop_services
0x002036E0,func_002036E0,660,undecompiled,1,iop_services
0x00203980,func_00203980,8,readable,3,iop_services
0x00203990,func_00203990,12,readable,1,iop_services
0x002039A0,func_002039A0,44,word,1,iop_services
0x002039D0,func_002039D0,64,word,1,iop_services
0x00203A10,func_00203A10,108,readable,1,iop_services
0x00203A80,func_00203A80,92,word,1,iop_services
0x00203AE0,func_00203AE0,56,word,1,iop_services
0x00203B20,func_00203B20,80,word,1,iop_services
0x00203B70,func_00203B70,12,readable,1,iop_services
0x00203B80,func_00203B80,20,readable,2,iop_services
0x00203BA0,func_00203BA0,140,word,1,iop_services
0x00203C30,func_00203C30,84,word,1,iop_services
0x00203C90,func_00203C90,156,readable,1,iop_services
0x00203D30,func_00203D30,296,undecompiled,0,iop_services
0x00203E60,func_00203E60,224,undecompiled,0,iop_services
0x00203F40,func_00203F40,308,word,2,iop_services
0x00204080,func_00204080,8,readable,5,crt_heap
0x00204090,func_00204090,8,readable,1,crt_heap
0x002040A0,func_002040A0,64,word,2,crt_heap
0x002040E0,func_002040E0,92,word,2,crt_heap
0x00204140,func_00204140,92,word,5,crt_heap
0x002041A0,func_002041A0,48,readable,2,crt_heap
0x002041D0,func_002041D0,116,word,1,crt_heap
0x00204250,func_00204250,312,word,2,crt_heap
0x00204390,func_00204390,244,word,1,crt_heap
0x00204490,func_00204490,92,readable,1,crt_heap
0x002044F0,func_002044F0,516,undecompiled,1,crt_heap
0x00204700,func_00204700,208,word,1,crt_heap
0x002047D0,func_002047D0,780,word,1,crt_heap
0x00204AE0,func_00204AE0,76,readable,1,crt_heap
0x00204B30,func_00204B30,68,readable,1,crt_heap
0x00204B80,func_00204B80,68,readable,1,crt_heap
0x00204BD0,sub_pts_is_not_used,392,undecompiled,1,crt_heap
0x00204D60,func_00204D60,304,word,1,crt_heap
0x00204E90,func_00204E90,448,word,1,crt_heap
0x00205050,func_00205050,496,undecompiled,1,unknown_05
0x00205240,func_00205240,1212,word,1,unknown_05
0x00205700,func_00205700,52,word,1,unknown_05
0x00205740,func_00205740,204,undecompiled,1,unknown_05
0x00205810,func_00205810,188,readable,1,unknown_05
0x002058D0,func_002058D0,180,readable,1,unknown_05
0x00205990,func_00205990,108,readable,1,unknown_05
0x00205A00,func_00205A00,72,readable,3,unknown_05
0x00205A50,func_00205A50,44,word,17,unknown_05
0x00205A80,func_00205A80,12,readable,1,unknown_05
0x00205A90,func_00205A90,112,word,1,unknown_05
0x00205B00,func_00205B00,192,word,1,unknown_05
0x00205BC0,func_00205BC0,156,word,2,unknown_05
0x00205C60,func_00205C60,32,word,1,unknown_05
0x00205C80,func_00205C80,80,word,1,unknown_05
0x00205CD0,func_00205CD0,48,word,2,unknown_05
0x00205D00,func_00205D00,64,word,1,unknown_05
0x00205D40,func_00205D40,144,word,1,unknown_05
0x00205DD0,func_00205DD0,64,word,1,unknown_05
0x00205E10,func_00205E10,32,word,1,unknown_05
0x00205E30,func_00205E30,16,word,1,unknown_05
0x00205E40,func_00205E40,96,word,1,unknown_05
0x00205EA0,func_00205EA0,52,word,1,unknown_05
0x00205EE0,func_00205EE0,52,readable,1,unknown_05
0x00205F20,func_00205F20,32,word,1,unknown_05
0x00205F40,func_00205F40,16,word,1,unknown_05
0x00205F50,func_00205F50,40,readable,1,unknown_05
0x00205F80,func_00205F80,16,readable,1,unknown_05
0x00205F90,func_00205F90,124,word,1,unknown_05
0x00206010,func_00206010,32,readable,1,movie
0x00206030,func_00206030,320,undecompiled,0,movie
0x00206170,func_00206170,60,word,0,movie
0x002061B0,func_002061B0,80,readable,1,movie
0x00206200,func_00206200,16,readable,1,movie
0x00206210,func_00206210,260,undecompiled,1,movie
0x00206320,func_00206320,128,readable,1,movie
0x002063A0,func_002063A0,8,readable,1,movie
0x002063B0,func_002063B0,188,readable,1,movie
0x00206470,func_00206470,132,word,1,movie
0x00206500,func_00206500,20,readable,1,movie
0x00206520,func_00206520,164,undecompiled,1,movie
0x002065D0,func_002065D0,412,word,1,movie
0x00206770,func_00206770,152,word,1,movie
0x00206810,func_00206810,348,word,1,movie
0x00206970,func_00206970,132,readable,1,movie
0x00206A00,func_00206A00,256,undecompiled,1,movie
0x00206B00,func_00206B00,8,readable,2,movie
0x00206B10,func_00206B10,8,readable,2,movie
0x00206B20,func_00206B20,8,readable,1,movie
0x00206B30,func_00206B30,52,readable,1,movie
0x00206B70,func_00206B70,12,readable,1,movie
0x00206B80,func_00206B80,8,readable,2,movie
0x00206B90,func_00206B90,12,readable,1,movie
0x00206BA0,func_00206BA0,60,word,1,movie
0x00206BE0,func_00206BE0,8,readable,1,movie
0x00206BF0,func_00206BF0,200,undecompiled,1,movie
0x00206CC0,func_00206CC0,80,readable,1,movie
0x00206D10,func_00206D10,100,undecompiled,0,movie
0x00206D80,sub_sceMpegGetPicture_decode_error,728,undecompiled,1,movie
0x00207060,func_00207060,8,readable,0,draw2d
0x00207070,func_00207070,44,readable,0,draw2d
0x002070A0,func_002070A0,36,readable,0,draw2d
0x002070D0,func_002070D0,36,readable,0,draw2d
0x00207100,func_00207100,68,readable,0,draw2d
0x00207150,func_00207150,316,word,1,draw2d
0x00207290,func_00207290,12,readable,1,draw2d
0x002072A0,func_002072A0,20,readable,1,draw2d
0x002072C0,func_002072C0,136,undecompiled,1,draw2d
0x00207350,func_00207350,1692,undecompiled,0,draw2d
0x002079F0,func_002079F0,436,undecompiled,1,draw2d
0x00207BB0,func_00207BB0,240,undecompiled,1,draw2d
0x00207CA0,func_00207CA0,36,word,1,draw2d
0x00207CD0,func_00207CD0,36,word,1,draw2d
0x00207D00,func_00207D00,132,readable,47,draw2d
0x00207D90,func_00207D90,172,undecompiled,3,draw2d
0x00207E40,func_00207E40,308,undecompiled,42,draw2d
0x00207F80,func_00207F80,184,undecompiled,18,draw2d
0x00208040,func_00208040,352,undecompiled,2,draw2d
0x002081A0,func_002081A0,272,undecompiled,2,draw2d
0x002082B0,func_002082B0,1180,undecompiled,5,draw2d
0x00208750,func_00208750,860,undecompiled,1,draw2d
0x00208AB0,func_00208AB0,24,word,1,draw2d
0x00208AD0,func_00208AD0,1960,undecompiled,2,draw2d
0x00209280,func_00209280,1492,undecompiled,2,ui_menu_lib
0x00209860,func_00209860,1412,undecompiled,1,ui_menu_lib
0x00209DF0,func_00209DF0,2480,undecompiled,1,ui_menu_lib
0x0020A7A0,func_0020A7A0,1224,undecompiled,21,ui_menu_lib
0x0020AC70,func_0020AC70,456,undecompiled,3,ui_menu_lib
0x0020AE40,func_0020AE40,656,word,9,ui_menu_lib
0x0020B0D0,func_0020B0D0,308,undecompiled,9,ui_menu_lib
0x0020B210,func_0020B210,2508,undecompiled,9,ui_menu_lib
0x0020BBE0,func_0020BBE0,104,word,9,ui_menu_lib
0x0020BC50,func_0020BC50,672,word,9,ui_menu_lib
0x0020BEF0,func_0020BEF0,40,readable,6,ui_menu_lib
0x0020BF20,func_0020BF20,3468,undecompiled,6,ui_menu_lib
0x0020CCB0,func_0020CCB0,140,word,9,ui_menu_lib
0x0020CD40,func_0020CD40,20,readable,33,ui_menu_lib
0x0020CD60,func_0020CD60,20,readable,34,ui_menu_lib
0x0020CD80,func_0020CD80,20,readable,12,ui_menu_lib
0x0020CDA0,func_0020CDA0,20,readable,27,ui_menu_lib
0x0020CDC0,func_0020CDC0,2924,undecompiled,2,ui_menu_lib
0x0020D930,func_0020D930,1640,undecompiled,3,ui_screens
0x0020DFA0,func_0020DFA0,120,readable,1,ui_screens
0x0020E020,func_0020E020,52,word,4,ui_screens
0x0020E060,func_0020E060,20,readable,2,ui_screens
0x0020E080,func_0020E080,56,readable,2,ui_screens
0x0020E0C0,func_0020E0C0,288,undecompiled,1,ui_screens
0x0020E1E0,func_0020E1E0,112,readable,1,ui_screens
0x0020E250,func_0020E250,328,undecompiled,1,ui_screens
0x0020E3A0,func_0020E3A0,188,undecompiled,2,ui_screens
0x0020E460,func_0020E460,652,undecompiled,0,ui_screens
0x0020E6F0,func_0020E6F0,1420,undecompiled,0,ui_screens
0x0020EC80,func_0020EC80,464,undecompiled,1,ui_screens
0x0020EE50,func_0020EE50,796,undecompiled,1,ui_screens
0x0020F170,func_0020F170,304,word,1,ui_screens
0x0020F2A0,func_0020F2A0,1708,undecompiled,1,ui_screens
0x0020F950,func_0020F950,1752,undecompiled,1,ui_screens
0x00210030,func_00210030,392,undecompiled,1,ui_screens
0x002101C0,func_002101C0,2108,undecompiled,0,ui_screens
0x00210A00,func_00210A00,508,word,1,ui_screens
0x00210C00,func_00210C00,812,undecompiled,1,ui_screens
0x00210F30,func_00210F30,780,undecompiled,1,ui_screens
0x00211240,func_00211240,200,undecompiled,1,ui_screens
0x00211310,func_00211310,236,readable,1,ui_screens
0x00211400,func_00211400,976,undecompiled,1,ui_screens
0x002117D0,func_002117D0,416,undecompiled,1,ui_screens
0x00211970,func_00211970,2088,undecompiled,1,ui_screens
0x002121A0,func_002121A0,1028,undecompiled,1,ui_screens
0x002125B0,func_002125B0,1444,undecompiled,1,ui_screens
0x00212B60,func_00212B60,968,undecompiled,1,ui_screens
0x00212F30,func_00212F30,640,undecompiled,1,ui_screens
0x002131B0,func_002131B0,776,word,1,ui_screens
0x002134C0,func_002134C0,1332,undecompiled,1,ui_screens
0x00213A00,func_00213A00,580,undecompiled,1,ui_screens
0x00213C50,func_00213C50,104,word,1,ui_screens
0x00213CC0,func_00213CC0,616,word,1,ui_screens
0x00213F30,func_00213F30,240,undecompiled,1,ui_screens
0x00214020,func_00214020,1352,undecompiled,1,ui_screens
0x00214570,func_00214570,1144,undecompiled,1,ui_screens
0x002149F0,func_002149F0,3712,undecompiled,1,ui_screens
0x00215870,func_00215870,1896,undecompiled,1,ui_screens
0x00215FE0,func_00215FE0,208,undecompiled,1,ui_screens
0x002160B0,func_002160B0,4056,undecompiled,1,ui_screens
0x00217090,func_00217090,1820,undecompiled,1,ui_screens
0x002177B0,func_002177B0,2032,undecompiled,1,ui_screens
0x00217FA0,func_00217FA0,1692,undecompiled,1,ui_screens
0x00218640,func_00218640,1860,undecompiled,1,ui_screens
0x00218D90,func_00218D90,1976,undecompiled,1,ui_screens
0x00219550,func_00219550,796,undecompiled,0,unknown_06
0x00219870,func_00219870,1748,undecompiled,0,unknown_06
0x00219F50,func_00219F50,548,undecompiled,1,unknown_06
0x0021A180,func_0021A180,700,undecompiled,1,unknown_06
0x0021A440,func_0021A440,184,undecompiled,1,unknown_06
0x0021A500,func_0021A500,1468,undecompiled,0,unknown_06
0x0021AAC0,func_0021AAC0,964,undecompiled,0,unknown_06
0x0021AE90,func_0021AE90,752,undecompiled,0,unknown_06
0x0021B180,func_0021B180,44,readable,1,area_state
0x0021B1B0,func_0021B1B0,836,word,1,area_state
0x0021B500,func_0021B500,68,readable,1,area_state
0x0021B550,func_0021B550,740,undecompiled,1,area_state
0x0021B840,func_0021B840,28,readable,1,area_state
0x0021B860,func_0021B860,128,readable,1,area_state
0x0021B8E0,func_0021B8E0,20,readable,1,area_state
0x0021B900,func_0021B900,20,readable,3,area_state
0x0021B920,func_0021B920,68,readable,2,area_state
0x0021B970,func_0021B970,48,readable,5,area_state
0x0021B9A0,func_0021B9A0,196,undecompiled,21,area_state
0x0021BA70,func_0021BA70,12,readable,2,area_state
0x0021BA80,func_0021BA80,44,readable,5,area_state
0x0021BAB0,func_0021BAB0,12,readable,1,area_state
0x0021BAC0,func_0021BAC0,28,readable,1,area_state
0x0021BAE0,func_0021BAE0,28,readable,1,area_state
0x0021BB00,func_0021BB00,316,word,8,area_state
0x0021BC40,func_0021BC40,200,word,2,area_state
0x0021BD10,func_0021BD10,76,readable,2,area_state
0x0021BD60,func_0021BD60,224,word,1,area_state
0x0021BE40,func_0021BE40,144,word,22,area_state
0x0021BED0,func_0021BED0,184,word,6,area_state
0x0021BF90,func_0021BF90,176,word,5,area_state
0x0021C040,func_0021C040,212,word,16,area_logic
0x0021C120,func_0021C120,112,undecompiled,15,area_logic
0x0021C190,func_0021C190,108,undecompiled,15,area_logic
0x0021C200,func_0021C200,104,undecompiled,6,area_logic
0x0021C270,func_0021C270,212,undecompiled,14,area_logic
0x0021C350,func_0021C350,148,word,18,area_logic
0x0021C3F0,func_0021C3F0,80,readable,1,area_logic
0x0021C440,func_0021C440,3424,undecompiled,2,area_logic
0x0021D1A0,func_0021D1A0,172,word,4,area_logic
0x0021D250,func_0021D250,140,word,17,area_logic
0x0021D2E0,func_0021D2E0,420,undecompiled,24,area_logic
0x0021D490,func_0021D490,80,word,15,area_logic
0x0021D4E0,func_0021D4E0,72,word,1,area_logic
0x0021D530,func_0021D530,196,undecompiled,2,area_logic
0x0021D600,func_0021D600,56,word,1,area_logic
0x0021D640,func_0021D640,120,word,1,area_logic
0x0021D6C0,func_0021D6C0,308,word,1,area_logic
0x0021D800,func_0021D800,944,undecompiled,1,area_logic
0x0021DBB0,func_0021DBB0,1672,undecompiled,1,area_logic
0x0021E240,func_0021E240,588,undecompiled,1,area_logic
0x0021E490,func_0021E490,436,word,1,area_logic
0x0021E650,func_0021E650,468,word,1,area_logic
0x0021E830,func_0021E830,388,undecompiled,1,area_logic
0x0021E9C0,func_0021E9C0,268,undecompiled,1,area_logic
0x0021EAD0,func_0021EAD0,1120,undecompiled,1,area_logic
0x0021EF30,func_0021EF30,1016,undecompiled,1,area_logic
0x0021F330,func_0021F330,1312,undecompiled,1,area_logic
0x0021F850,func_0021F850,748,undecompiled,1,area_logic
0x0021FB40,func_0021FB40,904,undecompiled,1,area_logic
0x0021FED0,func_0021FED0,1004,undecompiled,1,area_logic
0x002202C0,func_002202C0,1532,undecompiled,1,area_logic
0x002208C0,func_002208C0,656,undecompiled,1,area_logic
0x00220B50,func_00220B50,480,undecompiled,1,area_logic
0x00220D30,func_00220D30,808,undecompiled,1,area_logic
0x00221060,func_00221060,1484,undecompiled,1,area_logic
0x00221630,func_00221630,400,undecompiled,1,area_logic
0x002217C0,func_002217C0,1200,undecompiled,1,area_logic
0x00221C70,func_00221C70,840,undecompiled,1,area_logic
0x00221FC0,func_00221FC0,1460,undecompiled,1,area_logic
0x00222580,func_00222580,1348,undecompiled,1,area_logic
0x00222AD0,func_00222AD0,1484,undecompiled,1,area_logic
0x002230A0,func_002230A0,1616,undecompiled,1,area_logic
0x002236F0,func_002236F0,1404,undecompiled,1,area_logic
0x00223C70,func_00223C70,1556,undecompiled,1,area_logic
0x00224290,func_00224290,352,word,3,area_logic
0x002243F0,func_002243F0,516,word,1,area_logic
0x00224600,func_00224600,1396,undecompiled,1,area_logic
0x00224B80,func_00224B80,1112,undecompiled,1,area_logic
0x00224FE0,func_00224FE0,1412,undecompiled,1,area_logic
0x00225570,func_00225570,76,word,1,ui_screens
0x002255C0,func_002255C0,280,word,1,ui_screens
0x002256E0,func_002256E0,32,word,3,ui_screens
0x00225700,func_00225700,32,word,3,ui_screens
0x00225720,func_00225720,732,word,1,ui_screens
0x00225A00,func_00225A00,20,readable,4,ui_screens
0x00225A20,func_00225A20,156,undecompiled,3,ui_screens
0x00225AC0,func_00225AC0,512,undecompiled,4,ui_screens
0x00225CC0,func_00225CC0,48,readable,2,ui_screens
0x00225CF0,func_00225CF0,48,word,7,ui_screens
0x00225D20,func_00225D20,744,undecompiled,1,ui_screens
0x00226010,func_00226010,88,word,2,ui_screens
0x00226070,func_00226070,1840,undecompiled,1,ui_screens
0x002267A0,func_002267A0,1004,undecompiled,2,ui_screens
0x00226B90,func_00226B90,444,undecompiled,1,ui_screens
0x00226D50,func_00226D50,320,undecompiled,1,ui_screens
0x00226E90,func_00226E90,380,undecompiled,1,ui_screens
0x00227010,func_00227010,332,word,1,ui_screens
0x00227160,func_00227160,268,undecompiled,1,ui_screens
0x00227270,func_00227270,144,undecompiled,1,ui_screens
0x00227300,func_00227300,1656,undecompiled,1,ui_screens
0x00227980,func_00227980,732,undecompiled,1,ui_screens
0x00227C60,func_00227C60,380,word,1,ui_screens
0x00227DE0,func_00227DE0,652,undecompiled,1,ui_screens
0x00228070,func_00228070,124,undecompiled,1,save_memcard
0x002280F0,func_002280F0,556,undecompiled,1,save_memcard
0x00228320,func_00228320,140,undecompiled,2,save_memcard
0x002283B0,func_002283B0,312,undecompiled,1,save_memcard
0x002284F0,func_002284F0,60,word,2,save_memcard
0x00228530,func_00228530,104,undecompiled,1,save_memcard
0x002285A0,sub_BASCUS_97112_DS00_00_EX_DATA_00,760,undecompiled,1,save_memcard
0x002288A0,sub_BASCUS_97112_DS00_00_EX_DATA_00_2,488,undecompiled,1,save_memcard
0x00228A90,func_00228A90,204,undecompiled,1,save_memcard
0x00228B60,sub_s_EX_DATA_02d,232,undecompiled,1,save_memcard
0x00228C50,func_00228C50,56,word,1,save_memcard
0x00228C90,func_00228C90,544,undecompiled,1,save_memcard
0x00228EB0,sub_BASCUS_97112_DS00_00_EX_DATA_00_3,696,undecompiled,1,save_memcard
0x00229170,func_00229170,568,undecompiled,2,save_memcard
0x002293B0,sub__02d_02d_02d,648,undecompiled,2,save_memcard
0x00229640,sub_BASCUS_97112_DS00_00_EX_ico,56,undecompiled,1,save_memcard
0x00229680,sub_BASCUS_97112_DS00_00_EX_DATA_00_4,228,undecompiled,1,save_memcard
0x00229770,func_00229770,492,word,1,save_memcard
0x00229960,func_00229960,148,word,1,save_memcard
0x00229A00,func_00229A00,112,word,1,save_memcard
0x00229A70,func_00229A70,396,undecompiled,1,save_memcard
0x00229C00,func_00229C00,136,word,1,save_memcard
